number,filename_json,filename_img,init_status,annotation_x_start,annotation_x_stop,annotation_y_start,annotation_y_stop,observed_status,observed_annotation,same_result
1233,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5703B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5703B.png.json,-,-,-,-,-,-,-,1
1234,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5703C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5703C.png.json,-,-,-,-,-,-,-,1
1235,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5703D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5703D.png.json,-,-,-,-,-,-,-,1
1236,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5703E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5703E.png.json,-,-,-,-,-,-,-,1
1237,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5703F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5703F.png.json,-,-,-,-,-,-,-,1
1238,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5704B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5704B.png.json,-,-,-,-,-,-,-,1
1239,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5704C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5704C.png.json,-,-,-,-,-,-,-,1
1240,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5704D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5704D.png.json,-,-,-,-,-,-,-,1
1241,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5704E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5704E.png.json,-,-,-,-,-,-,-,1
1242,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5704F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5704F.png.json,-,-,-,-,-,-,-,1
1243,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5705A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5705A.png.json,-,-,-,-,-,-,-,1
1244,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5705B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5705B.png.json,-,-,-,-,-,-,-,1
1245,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5705C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5705C.png.json,-,-,-,-,-,-,-,1
1246,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5705D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5705D.png.json,-,-,-,-,-,-,-,1
1247,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5705F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5705F.png.json,-,-,-,-,-,-,-,1
1248,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706A.png.json,-,-,-,-,-,-,-,1
1249,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706B.png.json,-,-,-,-,-,-,-,1
1250,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706C.png.json,-,-,-,-,-,-,-,1
1251,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706D.png.json,-,-,-,-,-,-,-,1
1252,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706E.png.json,-,-,-,-,-,-,-,1
1253,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5706F.png.json,-,-,-,-,-,-,-,1
1254,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707A.png.json,-,-,-,-,-,-,-,1
1255,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707B.png.json,-,-,-,-,-,-,-,1
1256,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707C.png.json,-,-,-,-,-,-,-,1
1257,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707D.png.json,-,-,-,-,-,-,-,1
1258,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707E.png.json,-,-,-,-,-,-,-,1
1259,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5707F.png.json,-,-,-,-,-,-,-,1
1260,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708A.png.json,-,-,-,-,-,-,-,1
1261,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708B.png.json,Warping,984,1202,356,518,Warping,0,1
1262,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708C.png.json,-,-,-,-,-,-,-,1
1263,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708D.png.json,-,-,-,-,-,-,-,1
1264,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708E.png.json,-,-,-,-,-,-,-,1
1265,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5708F.png.json,-,-,-,-,-,-,-,1
1266,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709A.png.json,-,-,-,-,-,-,-,1
1267,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709B.png.json,-,-,-,-,-,-,-,1
1268,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709C.png.json,-,-,-,-,-,-,-,1
1269,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709D.png.json,-,-,-,-,-,-,-,1
1270,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709E.png.json,-,-,-,-,-,-,-,1
1271,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5709F.png.json,-,-,-,-,-,-,-,1
1272,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710A.png.json,-,-,-,-,-,-,-,1
1273,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710B.png.json,-,-,-,-,-,-,-,1
1274,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710C.png.json,-,-,-,-,-,-,-,1
1275,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710D.png.json,-,-,-,-,-,-,-,1
1276,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710E.png.json,-,-,-,-,-,-,-,1
1277,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5710F.png.json,-,-,-,-,-,-,-,1
1278,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711A.png.json,-,-,-,-,-,-,-,1
1279,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711B.png.json,-,-,-,-,-,-,-,1
1280,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711C.png.json,-,-,-,-,-,-,-,1
1281,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711D.png.json,-,-,-,-,-,-,-,1
1282,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711E.png.json,-,-,-,-,-,-,-,1
1283,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5711F.png.json,-,-,-,-,-,-,-,1
1284,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712A.png.json,-,-,-,-,-,-,-,1
1285,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712B.png.json,-,-,-,-,-,-,-,1
1286,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712C.png.json,-,-,-,-,-,-,-,1
1287,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712D.png.json,-,-,-,-,-,-,-,1
1288,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712E.png.json,-,-,-,-,-,-,-,1
1289,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5712F.png.json,-,-,-,-,-,-,-,1
1290,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5713B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5713B.png.json,-,-,-,-,-,-,-,1
1291,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5713C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5713C.png.json,-,-,-,-,-,-,-,1
1292,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5713D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5713D.png.json,Warping,917,1166,543,607,Warping,0,1
1293,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5713E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5713E.png.json,-,-,-,-,-,-,-,1
1294,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5713F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5713F.png.json,-,-,-,-,-,-,-,1
1295,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5714A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5714A.png.json,-,-,-,-,-,-,-,1
1296,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5714B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5714B.png.json,-,-,-,-,-,-,-,1
1297,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5714C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5714C.png.json,-,-,-,-,-,-,-,1
1298,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5714D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5714D.png.json,-,-,-,-,-,-,-,1
1299,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5714F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5714F.png.json,-,-,-,-,-,-,-,1
1300,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715A.png.json,-,-,-,-,-,-,-,1
1301,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715B.png.json,-,-,-,-,-,-,-,1
1302,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715C.png.json,-,-,-,-,-,-,-,1
1303,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715D.png.json,-,-,-,-,-,-,-,1
1304,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715E.png.json,-,-,-,-,-,-,-,1
1305,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5715F.png.json,-,-,-,-,-,-,-,1
1306,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5716B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5716B.png.json,-,-,-,-,-,-,-,1
1307,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5716C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5716C.png.json,-,-,-,-,-,-,-,1
1308,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5716D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5716D.png.json,-,-,-,-,-,-,-,1
1309,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5716F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5716F.png.json,-,-,-,-,-,-,-,1
1310,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5717A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5717A.png.json,-,-,-,-,-,-,-,1
1311,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5717B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5717B.png.json,-,-,-,-,-,-,-,1
1312,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5717C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5717C.png.json,-,-,-,-,-,-,-,1
1313,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5717D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5717D.png.json,-,-,-,-,-,-,-,1
1314,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5717F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5717F.png.json,-,-,-,-,-,-,-,1
1315,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718A.png.json,-,-,-,-,-,-,-,1
1316,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718B.png.json,-,-,-,-,-,-,-,1
1317,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718C.png.json,-,-,-,-,-,-,-,1
1318,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718D.png.json,-,-,-,-,-,-,-,1
1319,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718E.png.json,-,-,-,-,-,-,-,1
1320,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5718F.png.json,-,-,-,-,-,-,-,1
1321,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719A.png.json,-,-,-,-,-,-,-,1
1322,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719B.png.json,-,-,-,-,-,-,-,1
1323,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719C.png.json,-,-,-,-,-,-,-,1
1324,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719D.png.json,-,-,-,-,-,-,-,1
1325,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719E.png.json,Warping,845,1046,316,418,Warping,0,1
1326,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5719F.png.json,-,-,-,-,-,-,-,1
1327,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5720A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5720A.png.json,-,-,-,-,-,-,-,1
1328,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5720B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5720B.png.json,-,-,-,-,-,-,-,1
1329,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5720C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5720C.png.json,-,-,-,-,-,-,-,1
1330,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5720D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCMPCL2XXXXXX5720D.png.json,-,-,-,-,-,-,-,1
